Litter_Bag_ID,Variable,Value,Protocol_ID,Units,Lab_Group
12GLA1A,FullBag,19.96,ProcessLitterbags,g,Steve Allison
12GLA1C,FullBag,20.07,ProcessLitterbags,g,Steve Allison
12GLC1A,FullBag,20.05,ProcessLitterbags,g,Steve Allison
12GLC1C,FullBag,19.82,ProcessLitterbags,g,Steve Allison
12HLA1A,FullBag,20.05,ProcessLitterbags,g,Steve Allison
12HLA1B,FullBag,20,ProcessLitterbags,g,Steve Allison
12HLA1C,FullBag,19.84,ProcessLitterbags,g,Steve Allison
12HLB1A,FullBag,19.85,ProcessLitterbags,g,Steve Allison
12HLB1B,FullBag,20.01,ProcessLitterbags,g,Steve Allison
12HLC1A,FullBag,19.93,ProcessLitterbags,g,Steve Allison
12HLC1C,FullBag,20.05,ProcessLitterbags,g,Steve Allison
12HRA1A,FullBag,19.56,ProcessLitterbags,g,Steve Allison
12HRA1B,FullBag,20.05,ProcessLitterbags,g,Steve Allison
12HRB1A,FullBag,20.04,ProcessLitterbags,g,Steve Allison
12HRB1B,FullBag,20.12,ProcessLitterbags,g,Steve Allison
12JRA1A,FullBag,19.93,ProcessLitterbags,g,Steve Allison
12JRA1C,FullBag,20.16,ProcessLitterbags,g,Steve Allison
12JRC1A,FullBag,20.06,ProcessLitterbags,g,Steve Allison
12JRC1C,FullBag,20.05,ProcessLitterbags,g,Steve Allison
12KLA1A,FullBag,20.05,ProcessLitterbags,g,Steve Allison
12KLA1B,FullBag,19.98,ProcessLitterbags,g,Steve Allison
12KLB1A,FullBag,19.89,ProcessLitterbags,g,Steve Allison
12KLB1B,FullBag,20.06,ProcessLitterbags,g,Steve Allison
12KRA1A,FullBag,20.11,ProcessLitterbags,g,Steve Allison
12KRA1B,FullBag,20.02,ProcessLitterbags,g,Steve Allison
12KRA1C,FullBag,20.14,ProcessLitterbags,g,Steve Allison
12KRB1A,FullBag,20.04,ProcessLitterbags,g,Steve Allison
12KRB1B,FullBag,20.09,ProcessLitterbags,g,Steve Allison
12KRC1A,FullBag,19.95,ProcessLitterbags,g,Steve Allison
12KRC1C,FullBag,19.97,ProcessLitterbags,g,Steve Allison
12MRA1A,FullBag,19.86,ProcessLitterbags,g,Steve Allison
12MRA1C,FullBag,20.12,ProcessLitterbags,g,Steve Allison
12MRC1A,FullBag,20,ProcessLitterbags,g,Steve Allison
12MRC1C,FullBag,19.88,ProcessLitterbags,g,Steve Allison
12NRA1A,FullBag,20.1,ProcessLitterbags,g,Steve Allison
12NRA1C,FullBag,19.9,ProcessLitterbags,g,Steve Allison
12NRC1A,FullBag,20,ProcessLitterbags,g,Steve Allison
12NRC1C,FullBag,19.84,ProcessLitterbags,g,Steve Allison
12OLA1A,FullBag,20.09,ProcessLitterbags,g,Steve Allison
12OLA1B,FullBag,20.06,ProcessLitterbags,g,Steve Allison
12OLB1A,FullBag,19.82,ProcessLitterbags,g,Steve Allison
12OLB1B,FullBag,20.08,ProcessLitterbags,g,Steve Allison
12ORA1A,FullBag,20.1,ProcessLitterbags,g,Steve Allison
12ORA1B,FullBag,19.67,ProcessLitterbags,g,Steve Allison
12ORA1C,FullBag,19.88,ProcessLitterbags,g,Steve Allison
12ORB1A,FullBag,19.78,ProcessLitterbags,g,Steve Allison
12ORB1B,FullBag,19.64,ProcessLitterbags,g,Steve Allison
12ORC1A,FullBag,19.89,ProcessLitterbags,g,Steve Allison
12ORC1C,FullBag,19.93,ProcessLitterbags,g,Steve Allison
12QLA1A,FullBag,19.98,ProcessLitterbags,g,Steve Allison
12QLA1B,FullBag,20.02,ProcessLitterbags,g,Steve Allison
12QLB1A,FullBag,19.61,ProcessLitterbags,g,Steve Allison
12QLB1B,FullBag,19.94,ProcessLitterbags,g,Steve Allison
12QRA1A,FullBag,20.08,ProcessLitterbags,g,Steve Allison
12QRA1B,FullBag,19.94,ProcessLitterbags,g,Steve Allison
12QRA1C,FullBag,19.89,ProcessLitterbags,g,Steve Allison
12QRB1A,FullBag,19.97,ProcessLitterbags,g,Steve Allison
12QRB1B,FullBag,20.07,ProcessLitterbags,g,Steve Allison
12QRC1A,FullBag,19.7,ProcessLitterbags,g,Steve Allison
12QRC1C,FullBag,19.87,ProcessLitterbags,g,Steve Allison
12RLA1A,FullBag,20,ProcessLitterbags,g,Steve Allison
12RLA1B,FullBag,20.15,ProcessLitterbags,g,Steve Allison
12RLA1C,FullBag,19.87,ProcessLitterbags,g,Steve Allison
12RLB1A,FullBag,19.95,ProcessLitterbags,g,Steve Allison
12RLB1B,FullBag,20.02,ProcessLitterbags,g,Steve Allison
12RLC1A,FullBag,20.06,ProcessLitterbags,g,Steve Allison
12RLC1C,FullBag,20.03,ProcessLitterbags,g,Steve Allison
12RRA1A,FullBag,20.02,ProcessLitterbags,g,Steve Allison
12RRA1B,FullBag,20.06,ProcessLitterbags,g,Steve Allison
12RRB1A,FullBag,19.6,ProcessLitterbags,g,Steve Allison
12RRB1B,FullBag,19.79,ProcessLitterbags,g,Steve Allison
12SLA1A,FullBag,20.04,ProcessLitterbags,g,Steve Allison
12SLA1C,FullBag,20.17,ProcessLitterbags,g,Steve Allison
12SLC1A,FullBag,20.21,ProcessLitterbags,g,Steve Allison
12SLC1C,FullBag,20.16,ProcessLitterbags,g,Steve Allison
12TLA1A,FullBag,20.15,ProcessLitterbags,g,Steve Allison
12TLA1C,FullBag,19.92,ProcessLitterbags,g,Steve Allison
12TLC1A,FullBag,20.04,ProcessLitterbags,g,Steve Allison
12TLC1C,FullBag,19.85,ProcessLitterbags,g,Steve Allison
12ULA1A,FullBag,19.87,ProcessLitterbags,g,Steve Allison
12ULA1B,FullBag,19.98,ProcessLitterbags,g,Steve Allison
12ULA1C,FullBag,20.14,ProcessLitterbags,g,Steve Allison
12ULB1A,FullBag,20.05,ProcessLitterbags,g,Steve Allison
12ULB1B,FullBag,19.89,ProcessLitterbags,g,Steve Allison
12ULC1A,FullBag,20.02,ProcessLitterbags,g,Steve Allison
12ULC1C,FullBag,20.07,ProcessLitterbags,g,Steve Allison
12URA1A,FullBag,19.68,ProcessLitterbags,g,Steve Allison
12URA1B,FullBag,20.11,ProcessLitterbags,g,Steve Allison
12URB1A,FullBag,20.07,ProcessLitterbags,g,Steve Allison
12URB1B,FullBag,20.11,ProcessLitterbags,g,Steve Allison
RX1,FullBag,,ProcessLitterbags,g,Steve Allison
RX10,FullBag,,ProcessLitterbags,g,Steve Allison
RX2,FullBag,,ProcessLitterbags,g,Steve Allison
RX3,FullBag,,ProcessLitterbags,g,Steve Allison
RX4,FullBag,,ProcessLitterbags,g,Steve Allison
RX5,FullBag,,ProcessLitterbags,g,Steve Allison
RX6,FullBag,,ProcessLitterbags,g,Steve Allison
RX7,FullBag,,ProcessLitterbags,g,Steve Allison
RX8,FullBag,,ProcessLitterbags,g,Steve Allison
RX9,FullBag,,ProcessLitterbags,g,Steve Allison
XN1,FullBag,,ProcessLitterbags,g,Steve Allison
XN10,FullBag,,ProcessLitterbags,g,Steve Allison
XN2,FullBag,,ProcessLitterbags,g,Steve Allison
XN3,FullBag,,ProcessLitterbags,g,Steve Allison
XN4,FullBag,,ProcessLitterbags,g,Steve Allison
XN5,FullBag,,ProcessLitterbags,g,Steve Allison
XN6,FullBag,,ProcessLitterbags,g,Steve Allison
XN7,FullBag,,ProcessLitterbags,g,Steve Allison
XN8,FullBag,,ProcessLitterbags,g,Steve Allison
XN9,FullBag,,ProcessLitterbags,g,Steve Allison
XX1,FullBag,,ProcessLitterbags,g,Steve Allison
XX10,FullBag,,ProcessLitterbags,g,Steve Allison
XX2,FullBag,,ProcessLitterbags,g,Steve Allison
XX3,FullBag,,ProcessLitterbags,g,Steve Allison
XX4,FullBag,,ProcessLitterbags,g,Steve Allison
XX5,FullBag,,ProcessLitterbags,g,Steve Allison
XX6,FullBag,,ProcessLitterbags,g,Steve Allison
XX7,FullBag,,ProcessLitterbags,g,Steve Allison
XX8,FullBag,,ProcessLitterbags,g,Steve Allison
XX9,FullBag,,ProcessLitterbags,g,Steve Allison
11ALA1A,EmptyBag,6.582,ProcessLitterbags,g,Steve Allison
11ALA1B,EmptyBag,5.707,ProcessLitterbags,g,Steve Allison
11ALA2A,EmptyBag,4.9298,ProcessLitterbags,g,Steve Allison
11ALA2B,EmptyBag,4.772,ProcessLitterbags,g,Steve Allison
11ALA3A,EmptyBag,17.711,ProcessLitterbags,g,Steve Allison
11ALA3B,EmptyBag,17.965,ProcessLitterbags,g,Steve Allison
11ALB1A,EmptyBag,6.408,ProcessLitterbags,g,Steve Allison
11ALB1B,EmptyBag,6.848,ProcessLitterbags,g,Steve Allison
11ALB2A,EmptyBag,4.917,ProcessLitterbags,g,Steve Allison
11ALB2B,EmptyBag,4.9298,ProcessLitterbags,g,Steve Allison
11ALB3A,EmptyBag,17.838,ProcessLitterbags,g,Steve Allison
11ALB3B,EmptyBag,17.656,ProcessLitterbags,g,Steve Allison
11ARA1A,EmptyBag,6.421,ProcessLitterbags,g,Steve Allison
11ARA1B,EmptyBag,6.58,ProcessLitterbags,g,Steve Allison
11ARA1C,EmptyBag,6.54,ProcessLitterbags,g,Steve Allison
11ARA2A,EmptyBag,4.833,ProcessLitterbags,g,Steve Allison
11ARA2B,EmptyBag,4.902,ProcessLitterbags,g,Steve Allison
11ARA2C,EmptyBag,4.82,ProcessLitterbags,g,Steve Allison
11ARA3A,EmptyBag,18.013,ProcessLitterbags,g,Steve Allison
11ARA3B,EmptyBag,18.143,ProcessLitterbags,g,Steve Allison
11ARA3C,EmptyBag,18.003,ProcessLitterbags,g,Steve Allison
11ARB1A,EmptyBag,6.26,ProcessLitterbags,g,Steve Allison
11ARB1B,EmptyBag,6.49,ProcessLitterbags,g,Steve Allison
11ARB2A,EmptyBag,4.838,ProcessLitterbags,g,Steve Allison
11ARB2B,EmptyBag,4.706,ProcessLitterbags,g,Steve Allison
11ARB3A,EmptyBag,18.054,ProcessLitterbags,g,Steve Allison
11ARB3B,EmptyBag,17.666,ProcessLitterbags,g,Steve Allison
11ARC1A,EmptyBag,6.71,ProcessLitterbags,g,Steve Allison
11ARC1C,EmptyBag,6.38,ProcessLitterbags,g,Steve Allison
11ARC2A,EmptyBag,4.768,ProcessLitterbags,g,Steve Allison
11ARC2C,EmptyBag,4.983,ProcessLitterbags,g,Steve Allison
11ARC3A,EmptyBag,17.623,ProcessLitterbags,g,Steve Allison
11ARC3C,EmptyBag,18.036,ProcessLitterbags,g,Steve Allison
11C31,EmptyBag,18.252,ProcessLitterbags,g,Steve Allison
11C32,EmptyBag,18.264,ProcessLitterbags,g,Steve Allison
11C33,EmptyBag,18.228,ProcessLitterbags,g,Steve Allison
11C34,EmptyBag,18.257,ProcessLitterbags,g,Steve Allison
11CLA1A,EmptyBag,6.28,ProcessLitterbags,g,Steve Allison
11CLA1C,EmptyBag,6.168,ProcessLitterbags,g,Steve Allison
11CLA2A,EmptyBag,4.9298,ProcessLitterbags,g,Steve Allison
11CLA2C,EmptyBag,4.916,ProcessLitterbags,g,Steve Allison
11CLA3A,EmptyBag,17.76,ProcessLitterbags,g,Steve Allison
11CLA3C,EmptyBag,18.105,ProcessLitterbags,g,Steve Allison
11CLC1A,EmptyBag,5.4905,ProcessLitterbags,g,Steve Allison
11CLC1C,EmptyBag,5.503,ProcessLitterbags,g,Steve Allison
11CLC2A,EmptyBag,4.967,ProcessLitterbags,g,Steve Allison
11CLC2C,EmptyBag,4.832,ProcessLitterbags,g,Steve Allison
11CLC3A,EmptyBag,17.653,ProcessLitterbags,g,Steve Allison
11CLC3C,EmptyBag,17.767,ProcessLitterbags,g,Steve Allison
11DLA1A,EmptyBag,6.608,ProcessLitterbags,g,Steve Allison
11DLA1B,EmptyBag,6.4,ProcessLitterbags,g,Steve Allison
11DLA1C,EmptyBag,6.397,ProcessLitterbags,g,Steve Allison
11DLA2A,EmptyBag,5.343,ProcessLitterbags,g,Steve Allison
11DLA2B,EmptyBag,4.782,ProcessLitterbags,g,Steve Allison
11DLA2C,EmptyBag,4.9298,ProcessLitterbags,g,Steve Allison
11DLA3A,EmptyBag,17.933,ProcessLitterbags,g,Steve Allison
11DLA3B,EmptyBag,17.997,ProcessLitterbags,g,Steve Allison
11DLA3C,EmptyBag,17.741,ProcessLitterbags,g,Steve Allison
11DLB1A,EmptyBag,6.442,ProcessLitterbags,g,Steve Allison
11DLB1B,EmptyBag,6.399,ProcessLitterbags,g,Steve Allison
11DLB2A,EmptyBag,4.875,ProcessLitterbags,g,Steve Allison
11DLB2B,EmptyBag,5.637,ProcessLitterbags,g,Steve Allison
11DLB3A,EmptyBag,17.76,ProcessLitterbags,g,Steve Allison
11DLB3B,EmptyBag,17.68,ProcessLitterbags,g,Steve Allison
11DLC1A,EmptyBag,7.1,ProcessLitterbags,g,Steve Allison
11DLC1C,EmptyBag,6.65,ProcessLitterbags,g,Steve Allison
11DLC2A,EmptyBag,4.907,ProcessLitterbags,g,Steve Allison
11DLC2C,EmptyBag,5.044,ProcessLitterbags,g,Steve Allison
11DLC3A,EmptyBag,17.702,ProcessLitterbags,g,Steve Allison
11DLC3C,EmptyBag,17.807,ProcessLitterbags,g,Steve Allison
11DRA1A,EmptyBag,6.6,ProcessLitterbags,g,Steve Allison
11DRA1B,EmptyBag,6.93,ProcessLitterbags,g,Steve Allison
11DRA2A,EmptyBag,4.9298,ProcessLitterbags,g,Steve Allison
11DRA2B,EmptyBag,4.865,ProcessLitterbags,g,Steve Allison
11DRA3A,EmptyBag,17.967,ProcessLitterbags,g,Steve Allison
11DRA3B,EmptyBag,17.701,ProcessLitterbags,g,Steve Allison
11DRB1A,EmptyBag,6.26,ProcessLitterbags,g,Steve Allison
11DRB1B,EmptyBag,5.98,ProcessLitterbags,g,Steve Allison
11DRB2A,EmptyBag,4.997,ProcessLitterbags,g,Steve Allison
11DRB2B,EmptyBag,4.694,ProcessLitterbags,g,Steve Allison
11DRB3A,EmptyBag,17.671,ProcessLitterbags,g,Steve Allison
11DRB3B,EmptyBag,17.969,ProcessLitterbags,g,Steve Allison
11ERA1A,EmptyBag,7.17,ProcessLitterbags,g,Steve Allison
11ERA1C,EmptyBag,6.02,ProcessLitterbags,g,Steve Allison
11ERA2A,EmptyBag,4.818,ProcessLitterbags,g,Steve Allison
11ERA2C,EmptyBag,4.9298,ProcessLitterbags,g,Steve Allison
11ERA3A,EmptyBag,18.029,ProcessLitterbags,g,Steve Allison
11ERA3C,EmptyBag,17.989,ProcessLitterbags,g,Steve Allison
11ERC1A,EmptyBag,6.01,ProcessLitterbags,g,Steve Allison
11ERC1C,EmptyBag,6.43,ProcessLitterbags,g,Steve Allison
11ERC2A,EmptyBag,5.004,ProcessLitterbags,g,Steve Allison
11ERC2C,EmptyBag,4.916,ProcessLitterbags,g,Steve Allison
11ERC3A,EmptyBag,17.695,ProcessLitterbags,g,Steve Allison
11ERC3C,EmptyBag,17.938,ProcessLitterbags,g,Steve Allison
11GLA1A,EmptyBag,6.88,ProcessLitterbags,g,Steve Allison
11GLA1C,EmptyBag,7.1,ProcessLitterbags,g,Steve Allison
11GLA2A,EmptyBag,5.038,ProcessLitterbags,g,Steve Allison
11GLA2C,EmptyBag,4.781,ProcessLitterbags,g,Steve Allison
11GLA3A,EmptyBag,17.656,ProcessLitterbags,g,Steve Allison
11GLA3C,EmptyBag,17.789,ProcessLitterbags,g,Steve Allison
11GLC1A,EmptyBag,6.79,ProcessLitterbags,g,Steve Allison
11GLC1C,EmptyBag,6.97,ProcessLitterbags,g,Steve Allison
11GLC2A,EmptyBag,4.999,ProcessLitterbags,g,Steve Allison
11GLC2C,EmptyBag,4.854,ProcessLitterbags,g,Steve Allison
11GLC3A,EmptyBag,17.683,ProcessLitterbags,g,Steve Allison
11GLC3C,EmptyBag,18.07,ProcessLitterbags,g,Steve Allison
11HLA1A,EmptyBag,7,ProcessLitterbags,g,Steve Allison
11HLA1B,EmptyBag,6.86,ProcessLitterbags,g,Steve Allison
11HLA1C,EmptyBag,7.41,ProcessLitterbags,g,Steve Allison
11HLA2A,EmptyBag,4.965,ProcessLitterbags,g,Steve Allison
11HLA2B,EmptyBag,4.854,ProcessLitterbags,g,Steve Allison
11HLA2C,EmptyBag,4.754,ProcessLitterbags,g,Steve Allison
11HLA3A,EmptyBag,17.976,ProcessLitterbags,g,Steve Allison
11HLA3B,EmptyBag,17.97,ProcessLitterbags,g,Steve Allison
11HLA3C,EmptyBag,17.722,ProcessLitterbags,g,Steve Allison
11HLB1A,EmptyBag,6.91,ProcessLitterbags,g,Steve Allison
11HLB1B,EmptyBag,6.6,ProcessLitterbags,g,Steve Allison
11HLB2A,EmptyBag,4.835,ProcessLitterbags,g,Steve Allison
11HLB2B,EmptyBag,4.258,ProcessLitterbags,g,Steve Allison
11HLB3A,EmptyBag,17.731,ProcessLitterbags,g,Steve Allison
11HLB3B,EmptyBag,17.688,ProcessLitterbags,g,Steve Allison
11HLC1A,EmptyBag,6.16,ProcessLitterbags,g,Steve Allison
11HLC1C,EmptyBag,6.48,ProcessLitterbags,g,Steve Allison
11HLC2A,EmptyBag,4.9,ProcessLitterbags,g,Steve Allison
11HLC2C,EmptyBag,4.8,ProcessLitterbags,g,Steve Allison
11HLC3A,EmptyBag,17.702,ProcessLitterbags,g,Steve Allison
11HLC3C,EmptyBag,17.832,ProcessLitterbags,g,Steve Allison
11HRA1A,EmptyBag,6.76,ProcessLitterbags,g,Steve Allison
11HRA1B,EmptyBag,7.41,ProcessLitterbags,g,Steve Allison
11HRA2A,EmptyBag,4.79,ProcessLitterbags,g,Steve Allison
11HRA2B,EmptyBag,4.84,ProcessLitterbags,g,Steve Allison
11HRA3A,EmptyBag,18.034,ProcessLitterbags,g,Steve Allison
11HRA3B,EmptyBag,18.029,ProcessLitterbags,g,Steve Allison
11HRB1A,EmptyBag,6.73,ProcessLitterbags,g,Steve Allison
11HRB1B,EmptyBag,6.88,ProcessLitterbags,g,Steve Allison
11HRB2A,EmptyBag,4.87,ProcessLitterbags,g,Steve Allison
11HRB2B,EmptyBag,4.99,ProcessLitterbags,g,Steve Allison
11HRB3A,EmptyBag,17.951,ProcessLitterbags,g,Steve Allison
11HRB3B,EmptyBag,17.65,ProcessLitterbags,g,Steve Allison
11JRA1A,EmptyBag,6.71,ProcessLitterbags,g,Steve Allison
11JRA1C,EmptyBag,5.58,ProcessLitterbags,g,Steve Allison
11JRA2A,EmptyBag,5.18,ProcessLitterbags,g,Steve Allison
11JRA2C,EmptyBag,5.02,ProcessLitterbags,g,Steve Allison
11JRA3A,EmptyBag,18.155,ProcessLitterbags,g,Steve Allison
11JRA3C,EmptyBag,17.671,ProcessLitterbags,g,Steve Allison
11JRC1A,EmptyBag,4.75,ProcessLitterbags,g,Steve Allison
11JRC1C,EmptyBag,5.97,ProcessLitterbags,g,Steve Allison
11JRC2A,EmptyBag,5.06,ProcessLitterbags,g,Steve Allison
11JRC2C,EmptyBag,4.83,ProcessLitterbags,g,Steve Allison
11JRC3A,EmptyBag,17.663,ProcessLitterbags,g,Steve Allison
11JRC3C,EmptyBag,18.043,ProcessLitterbags,g,Steve Allison
11KLA1A,EmptyBag,7.31,ProcessLitterbags,g,Steve Allison
11KLA1B,EmptyBag,7.22,ProcessLitterbags,g,Steve Allison
11KLA2A,EmptyBag,5.22,ProcessLitterbags,g,Steve Allison
11KLA2B,EmptyBag,5.09,ProcessLitterbags,g,Steve Allison
11KLA3A,EmptyBag,18.07,ProcessLitterbags,g,Steve Allison
11KLA3B,EmptyBag,17.636,ProcessLitterbags,g,Steve Allison
11KLB1A,EmptyBag,6.24,ProcessLitterbags,g,Steve Allison
11KLB1B,EmptyBag,6.44,ProcessLitterbags,g,Steve Allison
11KLB2A,EmptyBag,4.95,ProcessLitterbags,g,Steve Allison
11KLB2B,EmptyBag,4.9298,ProcessLitterbags,g,Steve Allison
11KLB3A,EmptyBag,18.143,ProcessLitterbags,g,Steve Allison
11KLB3B,EmptyBag,17.66,ProcessLitterbags,g,Steve Allison
11KRA1A,EmptyBag,6.12,ProcessLitterbags,g,Steve Allison
11KRA1B,EmptyBag,6.46,ProcessLitterbags,g,Steve Allison
11KRA1C,EmptyBag,6.72,ProcessLitterbags,g,Steve Allison
11KRA2A,EmptyBag,4.99,ProcessLitterbags,g,Steve Allison
11KRA2B,EmptyBag,4.94,ProcessLitterbags,g,Steve Allison
11KRA2C,EmptyBag,5.15,ProcessLitterbags,g,Steve Allison
11KRA3A,EmptyBag,17.678,ProcessLitterbags,g,Steve Allison
11KRA3B,EmptyBag,17.666,ProcessLitterbags,g,Steve Allison
11KRA3C,EmptyBag,17.336,ProcessLitterbags,g,Steve Allison
11KRB1A,EmptyBag,6.53,ProcessLitterbags,g,Steve Allison
11KRB1B,EmptyBag,6.85,ProcessLitterbags,g,Steve Allison
11KRB2A,EmptyBag,4.88,ProcessLitterbags,g,Steve Allison
11KRB2B,EmptyBag,5.01,ProcessLitterbags,g,Steve Allison
11KRB3A,EmptyBag,17.782,ProcessLitterbags,g,Steve Allison
11KRB3B,EmptyBag,17.702,ProcessLitterbags,g,Steve Allison
11KRC1A,EmptyBag,4.9,ProcessLitterbags,g,Steve Allison
11KRC1C,EmptyBag,7.11,ProcessLitterbags,g,Steve Allison
11KRC2A,EmptyBag,5.07,ProcessLitterbags,g,Steve Allison
11KRC2C,EmptyBag,4.87,ProcessLitterbags,g,Steve Allison
11KRC3A,EmptyBag,17.638,ProcessLitterbags,g,Steve Allison
11KRC3C,EmptyBag,17.97,ProcessLitterbags,g,Steve Allison
11MRA1A,EmptyBag,6.34,ProcessLitterbags,g,Steve Allison
11MRA1C,EmptyBag,6.27,ProcessLitterbags,g,Steve Allison
11MRA2A,EmptyBag,5,ProcessLitterbags,g,Steve Allison
11MRA2C,EmptyBag,4.98,ProcessLitterbags,g,Steve Allison
11MRA3A,EmptyBag,17.662,ProcessLitterbags,g,Steve Allison
11MRA3C,EmptyBag,17.661,ProcessLitterbags,g,Steve Allison
11MRC1A,EmptyBag,6.32,ProcessLitterbags,g,Steve Allison
11MRC1C,EmptyBag,6.56,ProcessLitterbags,g,Steve Allison
11MRC2A,EmptyBag,5.02,ProcessLitterbags,g,Steve Allison
11MRC2C,EmptyBag,4.99,ProcessLitterbags,g,Steve Allison
11MRC3A,EmptyBag,17.683,ProcessLitterbags,g,Steve Allison
11MRC3C,EmptyBag,18.002,ProcessLitterbags,g,Steve Allison
11NRA1A,EmptyBag,6.3,ProcessLitterbags,g,Steve Allison
11NRA1C,EmptyBag,7.37,ProcessLitterbags,g,Steve Allison
11NRA2A,EmptyBag,4.85,ProcessLitterbags,g,Steve Allison
11NRA2C,EmptyBag,4.85,ProcessLitterbags,g,Steve Allison
11NRA3A,EmptyBag,17.671,ProcessLitterbags,g,Steve Allison
11NRA3C,EmptyBag,17.712,ProcessLitterbags,g,Steve Allison
11NRC1A,EmptyBag,7.06,ProcessLitterbags,g,Steve Allison
11NRC1C,EmptyBag,6.65,ProcessLitterbags,g,Steve Allison
11NRC2A,EmptyBag,5.01,ProcessLitterbags,g,Steve Allison
11NRC2C,EmptyBag,5.07,ProcessLitterbags,g,Steve Allison
11NRC3A,EmptyBag,17.606,ProcessLitterbags,g,Steve Allison
11NRC3C,EmptyBag,17.975,ProcessLitterbags,g,Steve Allison
11OLA1A,EmptyBag,6.84,ProcessLitterbags,g,Steve Allison
11OLA1B,EmptyBag,6.9,ProcessLitterbags,g,Steve Allison
11OLA2A,EmptyBag,5.04,ProcessLitterbags,g,Steve Allison
11OLA2B,EmptyBag,4.71,ProcessLitterbags,g,Steve Allison
11OLA3A,EmptyBag,17.683,ProcessLitterbags,g,Steve Allison
11OLA3B,EmptyBag,17.621,ProcessLitterbags,g,Steve Allison
11OLB1A,EmptyBag,6.81,ProcessLitterbags,g,Steve Allison
11OLB1B,EmptyBag,6.56,ProcessLitterbags,g,Steve Allison
11OLB2A,EmptyBag,4.83,ProcessLitterbags,g,Steve Allison
11OLB2B,EmptyBag,4.85,ProcessLitterbags,g,Steve Allison
11OLB3A,EmptyBag,17.807,ProcessLitterbags,g,Steve Allison
11OLB3B,EmptyBag,18.119,ProcessLitterbags,g,Steve Allison
11ORA1A,EmptyBag,6.41,ProcessLitterbags,g,Steve Allison
11ORA1B,EmptyBag,6.367,ProcessLitterbags,g,Steve Allison
11ORA1C,EmptyBag,6.7909,ProcessLitterbags,g,Steve Allison
11ORA2A,EmptyBag,4.82,ProcessLitterbags,g,Steve Allison
11ORA2B,EmptyBag,4.99,ProcessLitterbags,g,Steve Allison
11ORA2C,EmptyBag,4.83,ProcessLitterbags,g,Steve Allison
11ORA3A,EmptyBag,17.763,ProcessLitterbags,g,Steve Allison
11ORA3B,EmptyBag,17.67,ProcessLitterbags,g,Steve Allison
11ORA3C,EmptyBag,18.107,ProcessLitterbags,g,Steve Allison
11ORB1A,EmptyBag,6.2,ProcessLitterbags,g,Steve Allison
11ORB1B,EmptyBag,6.38,ProcessLitterbags,g,Steve Allison
11ORB2A,EmptyBag,4.85,ProcessLitterbags,g,Steve Allison
11ORB2B,EmptyBag,4.9,ProcessLitterbags,g,Steve Allison
11ORB3A,EmptyBag,18.017,ProcessLitterbags,g,Steve Allison
11ORB3B,EmptyBag,17.753,ProcessLitterbags,g,Steve Allison
11ORC1A,EmptyBag,7.09,ProcessLitterbags,g,Steve Allison
11ORC1C,EmptyBag,6.72,ProcessLitterbags,g,Steve Allison
11ORC2A,EmptyBag,4.78,ProcessLitterbags,g,Steve Allison
11ORC2C,EmptyBag,5.12,ProcessLitterbags,g,Steve Allison
11ORC3A,EmptyBag,17.735,ProcessLitterbags,g,Steve Allison
11ORC3C,EmptyBag,17.674,ProcessLitterbags,g,Steve Allison
11QLA1A,EmptyBag,6.21,ProcessLitterbags,g,Steve Allison
11QLA1B,EmptyBag,6.63,ProcessLitterbags,g,Steve Allison
11QLA2A,EmptyBag,4.86,ProcessLitterbags,g,Steve Allison
11QLA2B,EmptyBag,4.82,ProcessLitterbags,g,Steve Allison
11QLA3A,EmptyBag,17.835,ProcessLitterbags,g,Steve Allison
11QLA3B,EmptyBag,18.281,ProcessLitterbags,g,Steve Allison
11QLB1A,EmptyBag,6.3,ProcessLitterbags,g,Steve Allison
11QLB1B,EmptyBag,6.71,ProcessLitterbags,g,Steve Allison
11QLB2A,EmptyBag,4.81,ProcessLitterbags,g,Steve Allison
11QLB2B,EmptyBag,4.8,ProcessLitterbags,g,Steve Allison
11QLB3A,EmptyBag,18.047,ProcessLitterbags,g,Steve Allison
11QLB3B,EmptyBag,18.26,ProcessLitterbags,g,Steve Allison
11QRA1A,EmptyBag,6.54,ProcessLitterbags,g,Steve Allison
11QRA1B,EmptyBag,7.82,ProcessLitterbags,g,Steve Allison
11QRA1C,EmptyBag,6.51,ProcessLitterbags,g,Steve Allison
11QRA2A,EmptyBag,5.03,ProcessLitterbags,g,Steve Allison
11QRA2B,EmptyBag,5.02,ProcessLitterbags,g,Steve Allison
11QRA2C,EmptyBag,4.95,ProcessLitterbags,g,Steve Allison
11QRA3A,EmptyBag,18.121,ProcessLitterbags,g,Steve Allison
11QRA3B,EmptyBag,18.279,ProcessLitterbags,g,Steve Allison
11QRA3C,EmptyBag,17.852,ProcessLitterbags,g,Steve Allison
11QRB1A,EmptyBag,6.61,ProcessLitterbags,g,Steve Allison
11QRB1B,EmptyBag,6.64,ProcessLitterbags,g,Steve Allison
11QRB2A,EmptyBag,4.86,ProcessLitterbags,g,Steve Allison
11QRB2B,EmptyBag,4.81,ProcessLitterbags,g,Steve Allison
11QRB3A,EmptyBag,17.932,ProcessLitterbags,g,Steve Allison
11QRB3B,EmptyBag,18.343,ProcessLitterbags,g,Steve Allison
11QRC1A,EmptyBag,6.62,ProcessLitterbags,g,Steve Allison
